department,commodity_desc,week_no,weekly_sales_value
DELI,PREPARED FOOD,53,243.31
DELI,PREPARED FOOD,54,171.53
DELI,PREPARED FOOD,55,155.55
DELI,PREPARED FOOD,56,239.93
DELI,PREPARED FOOD,57,170.95
DELI,PREPARED FOOD,58,203.46
DELI,PREPARED FOOD,59,190.38
DELI,PREPARED FOOD,60,224.06
DELI,PREPARED FOOD,61,188.32
DELI,PREPARED FOOD,62,153.74
DELI,PREPARED FOOD,63,217.44
DELI,PREPARED FOOD,64,174.21
DELI,PREPARED FOOD,65,184.9
DELI,PREPARED FOOD,66,287.34
DELI,PREPARED FOOD,67,346.42
DELI,PREPARED FOOD,68,276.78
DELI,PREPARED FOOD,69,247.97
DELI,PREPARED FOOD,70,261.91
DELI,PREPARED FOOD,71,171.64
DELI,PREPARED FOOD,72,195.53
DELI,PREPARED FOOD,73,213.95
DELI,PREPARED FOOD,74,176.08
DELI,PREPARED FOOD,75,161.75
DELI,PREPARED FOOD,76,226.0
DELI,PREPARED FOOD,77,191.59
DELI,PREPARED FOOD,78,246.26
DELI,PREPARED FOOD,79,200.3
DELI,PREPARED FOOD,80,240.04
DELI,PREPARED FOOD,81,233.16
DELI,PREPARED FOOD,82,240.05
DELI,PREPARED FOOD,83,239.36
DELI,PREPARED FOOD,84,229.33
DELI,PREPARED FOOD,85,254.11
DELI,PREPARED FOOD,86,266.2
DELI,PREPARED FOOD,87,354.99
DELI,PREPARED FOOD,88,639.04
DELI,PREPARED FOOD,89,204.89
DELI,PREPARED FOOD,90,227.18
DELI,PREPARED FOOD,91,240.11
DELI,PREPARED FOOD,92,658.15
DELI,PREPARED FOOD,93,303.43
DELI,PREPARED FOOD,94,204.95
DELI,PREPARED FOOD,95,200.76
DELI,PREPARED FOOD,96,194.61
DELI,PREPARED FOOD,97,167.27
DELI,PREPARED FOOD,98,386.56
DELI,PREPARED FOOD,99,252.25
DELI,PREPARED FOOD,100,219.6
DELI,PREPARED FOOD,101,223.4
DELI,PREPARED FOOD,102,153.78
DELI,SALADS/DIPS,1,32.18
DELI,SALADS/DIPS,2,43.69
DELI,SALADS/DIPS,3,71.93
DELI,SALADS/DIPS,4,58.5
DELI,SALADS/DIPS,5,53.56
DELI,SALADS/DIPS,6,69.42
DELI,SALADS/DIPS,7,119.59
DELI,SALADS/DIPS,8,119.52
DELI,SALADS/DIPS,9,105.1
DELI,SALADS/DIPS,10,251.15
DELI,SALADS/DIPS,11,159.28
DELI,SALADS/DIPS,12,164.24
DELI,SALADS/DIPS,13,199.9
DELI,SALADS/DIPS,14,251.69
DELI,SALADS/DIPS,15,448.56
DELI,SALADS/DIPS,16,207.21
DELI,SALADS/DIPS,17,238.89
DELI,SALADS/DIPS,18,302.1
DELI,SALADS/DIPS,19,250.82
DELI,SALADS/DIPS,20,236.44
DELI,SALADS/DIPS,21,272.16
DELI,SALADS/DIPS,22,232.15
DELI,SALADS/DIPS,23,215.13
DELI,SALADS/DIPS,24,457.17
DELI,SALADS/DIPS,25,330.67
DELI,SALADS/DIPS,26,290.47
DELI,SALADS/DIPS,27,203.19
DELI,SALADS/DIPS,28,214.58
DELI,SALADS/DIPS,29,152.27
DELI,SALADS/DIPS,30,223.91
DELI,SALADS/DIPS,31,204.71
DELI,SALADS/DIPS,32,176.3
DELI,SALADS/DIPS,33,167.96
DELI,SALADS/DIPS,34,250.15
DELI,SALADS/DIPS,35,219.44
DELI,SALADS/DIPS,36,178.44
DELI,SALADS/DIPS,37,188.76
DELI,SALADS/DIPS,38,172.89
DELI,SALADS/DIPS,39,190.32
DELI,SALADS/DIPS,40,281.08
DELI,SALADS/DIPS,41,192.68
DELI,SALADS/DIPS,42,210.37
DELI,SALADS/DIPS,43,232.42
DELI,SALADS/DIPS,44,198.79
DELI,SALADS/DIPS,45,165.42
DELI,SALADS/DIPS,46,330.3
DELI,SALADS/DIPS,47,238.09
DELI,SALADS/DIPS,48,220.47
DELI,SALADS/DIPS,49,181.19
DELI,SALADS/DIPS,50,199.33
DELI,SALADS/DIPS,51,203.92
DELI,SALADS/DIPS,52,246.32
DELI,SALADS/DIPS,53,187.32
DELI,SALADS/DIPS,54,229.96
DELI,SALADS/DIPS,55,276.56
DELI,SALADS/DIPS,56,351.82
DELI,SALADS/DIPS,57,276.52
DELI,SALADS/DIPS,58,261.21
DELI,SALADS/DIPS,59,352.48
DELI,SALADS/DIPS,60,191.34
DELI,SALADS/DIPS,61,317.15
DELI,SALADS/DIPS,62,475.58
DELI,SALADS/DIPS,63,406.53
DELI,SALADS/DIPS,64,249.95
DELI,SALADS/DIPS,65,400.56
DELI,SALADS/DIPS,66,342.83
DELI,SALADS/DIPS,67,472.1
DELI,SALADS/DIPS,68,314.5
DELI,SALADS/DIPS,69,333.1
DELI,SALADS/DIPS,70,255.78
DELI,SALADS/DIPS,71,266.23
DELI,SALADS/DIPS,72,309.19
DELI,SALADS/DIPS,73,290.36
DELI,SALADS/DIPS,74,262.85
DELI,SALADS/DIPS,75,311.57
DELI,SALADS/DIPS,76,444.13
DELI,SALADS/DIPS,77,258.9
DELI,SALADS/DIPS,78,291.66
DELI,SALADS/DIPS,79,295.65
DELI,SALADS/DIPS,80,247.79
DELI,SALADS/DIPS,81,280.5
DELI,SALADS/DIPS,82,209.46
DELI,SALADS/DIPS,83,229.53
DELI,SALADS/DIPS,84,255.49
DELI,SALADS/DIPS,85,227.12
DELI,SALADS/DIPS,86,250.9
DELI,SALADS/DIPS,87,321.43
DELI,SALADS/DIPS,88,268.73
DELI,SALADS/DIPS,89,208.07
DELI,SALADS/DIPS,90,273.94
DELI,SALADS/DIPS,91,205.64
DELI,SALADS/DIPS,92,299.69
DELI,SALADS/DIPS,93,253.48
DELI,SALADS/DIPS,94,280.66
DELI,SALADS/DIPS,95,208.27
DELI,SALADS/DIPS,96,139.69
DELI,SALADS/DIPS,97,244.52
DELI,SALADS/DIPS,98,255.6
DELI,SALADS/DIPS,99,258.36
DELI,SALADS/DIPS,100,200.5
DELI,SALADS/DIPS,101,246.52
DELI,SALADS/DIPS,102,184.45
DELI,SANDWICHES,3,8.97
DELI,SANDWICHES,4,3.99
DELI,SANDWICHES,5,11.02
DELI,SANDWICHES,6,21.44
DELI,SANDWICHES,7,19.92
DELI,SANDWICHES,8,32.42
DELI,SANDWICHES,9,48.38
DELI,SANDWICHES,10,14.95
DELI,SANDWICHES,11,50.63
DELI,SANDWICHES,12,37.53
DELI,SANDWICHES,13,44.4
DELI,SANDWICHES,14,10.97
DELI,SANDWICHES,15,43.87
DELI,SANDWICHES,16,22.11
DELI,SANDWICHES,17,25.68
DELI,SANDWICHES,18,36.52
DELI,SANDWICHES,19,15.96
DELI,SANDWICHES,20,20.25
DELI,SANDWICHES,21,44.87
DELI,SANDWICHES,22,37.4
DELI,SANDWICHES,23,41.87
DELI,SANDWICHES,24,56.85
DELI,SANDWICHES,25,24.82
DELI,SANDWICHES,26,26.43
DELI,SANDWICHES,27,38.88
DELI,SANDWICHES,28,31.91
DELI,SANDWICHES,29,21.94
DELI,SANDWICHES,30,50.36
DELI,SANDWICHES,31,27.03
DELI,SANDWICHES,32,19.7
DELI,SANDWICHES,33,49.9
DELI,SANDWICHES,34,27.23
DELI,SANDWICHES,35,47.04
DELI,SANDWICHES,36,53.15
DELI,SANDWICHES,37,34.71
DELI,SANDWICHES,38,49.87
DELI,SANDWICHES,39,46.88
DELI,SANDWICHES,40,46.85
DELI,SANDWICHES,41,32.42
DELI,SANDWICHES,42,16.46
DELI,SANDWICHES,43,30.33
DELI,SANDWICHES,44,20.47
DELI,SANDWICHES,45,6.79
DELI,SANDWICHES,46,30.92
DELI,SANDWICHES,47,40.92
DELI,SANDWICHES,48,37.41
DELI,SANDWICHES,49,52.08
DELI,SANDWICHES,50,88.26
DELI,SANDWICHES,51,40.9
DELI,SANDWICHES,52,52.74
DELI,SANDWICHES,53,71.94
DELI,SANDWICHES,54,33.62
DELI,SANDWICHES,55,52.88
DELI,SANDWICHES,56,72.87
DELI,SANDWICHES,57,53.89
DELI,SANDWICHES,58,55.55
DELI,SANDWICHES,59,22.2
DELI,SANDWICHES,60,106.22
DELI,SANDWICHES,61,68.14
DELI,SANDWICHES,62,62.04
DELI,SANDWICHES,63,31.12
DELI,SANDWICHES,64,60.84
DELI,SANDWICHES,65,86.82
DELI,SANDWICHES,66,39.95
DELI,SANDWICHES,67,85.84
DELI,SANDWICHES,68,83.85
DELI,SANDWICHES,69,33.94
DELI,SANDWICHES,70,62.03
DELI,SANDWICHES,71,67.83
DELI,SANDWICHES,72,82.39
DELI,SANDWICHES,73,94.66
DELI,SANDWICHES,74,72.93
DELI,SANDWICHES,75,83.87
DELI,SANDWICHES,76,65.83
DELI,SANDWICHES,77,93.74
DELI,SANDWICHES,78,101.77
DELI,SANDWICHES,79,71.82
DELI,SANDWICHES,80,92.77
DELI,SANDWICHES,81,66.83
DELI,SANDWICHES,82,32.51
DELI,SANDWICHES,83,66.13
DELI,SANDWICHES,84,38.9
DELI,SANDWICHES,85,68.6
DELI,SANDWICHES,86,51.06
DELI,SANDWICHES,87,65.89
DELI,SANDWICHES,88,32.22
DELI,SANDWICHES,89,41.41
DELI,SANDWICHES,90,48.89
DELI,SANDWICHES,91,70.4
DELI,SANDWICHES,92,28.23
DELI,SANDWICHES,93,23.94
DELI,SANDWICHES,94,35.9
DELI,SANDWICHES,95,42.12
DELI,SANDWICHES,96,63.69
DELI,SANDWICHES,97,38.5
DELI,SANDWICHES,98,44.51
DELI,SANDWICHES,99,82.58
DELI,SANDWICHES,100,19.95
DELI,SANDWICHES,101,70.31
DELI,SANDWICHES,102,24.93
DELI,SERVICE BEVERAGE,4,0.99
DELI,SERVICE BEVERAGE,6,1.6
DELI,SERVICE BEVERAGE,7,3.2
DELI,SERVICE BEVERAGE,9,4.19
DELI,SERVICE BEVERAGE,10,0.99
DELI,SERVICE BEVERAGE,11,8.91
DELI,SERVICE BEVERAGE,12,8.22
DELI,SERVICE BEVERAGE,13,13.86
DELI,SERVICE BEVERAGE,14,3.96
DELI,SERVICE BEVERAGE,15,2.97
DELI,SERVICE BEVERAGE,16,19.11
DELI,SERVICE BEVERAGE,17,6.93
DELI,SERVICE BEVERAGE,18,11.88
DELI,SERVICE BEVERAGE,19,7.23
DELI,SERVICE BEVERAGE,20,3.96
DELI,SERVICE BEVERAGE,21,8.91
DELI,SERVICE BEVERAGE,22,6.93
DELI,SERVICE BEVERAGE,23,3.96
DELI,SERVICE BEVERAGE,24,0.99
DELI,SERVICE BEVERAGE,25,0.99
DELI,SERVICE BEVERAGE,26,3.96
DELI,SERVICE BEVERAGE,27,3.96
DELI,SERVICE BEVERAGE,28,6.75
DELI,SERVICE BEVERAGE,30,0.99
DELI,SERVICE BEVERAGE,31,3.96
DELI,SERVICE BEVERAGE,32,3.96
DELI,SERVICE BEVERAGE,33,0.99
DELI,SERVICE BEVERAGE,34,1.98
DELI,SERVICE BEVERAGE,35,1.98
DELI,SERVICE BEVERAGE,36,2.97
DELI,SERVICE BEVERAGE,37,3.27
DELI,SERVICE BEVERAGE,38,1.98
DELI,SERVICE BEVERAGE,39,3.96
DELI,SERVICE BEVERAGE,40,0.99
DELI,SERVICE BEVERAGE,42,1.98
DELI,SERVICE BEVERAGE,43,3.27
DELI,SERVICE BEVERAGE,44,0.99
DELI,SERVICE BEVERAGE,45,1.98
DELI,SERVICE BEVERAGE,46,0.99
DELI,SERVICE BEVERAGE,47,4.47
DELI,SERVICE BEVERAGE,48,0.99
DELI,SERVICE BEVERAGE,49,0.99
DELI,SERVICE BEVERAGE,50,10.21
DELI,SERVICE BEVERAGE,51,2.18
DELI,SERVICE BEVERAGE,52,4.36
DELI,SERVICE BEVERAGE,53,5.45
DELI,SERVICE BEVERAGE,54,4.77
DELI,SERVICE BEVERAGE,55,5.6
DELI,SERVICE BEVERAGE,56,5.29
DELI,SERVICE BEVERAGE,57,2.4
DELI,SERVICE BEVERAGE,58,3.27
DELI,SERVICE BEVERAGE,59,5.85
DELI,SERVICE BEVERAGE,60,3.47
DELI,SERVICE BEVERAGE,61,2.18
DELI,SERVICE BEVERAGE,62,3.37
DELI,SERVICE BEVERAGE,63,8.92
DELI,SERVICE BEVERAGE,64,8.92
DELI,SERVICE BEVERAGE,65,8.72
DELI,SERVICE BEVERAGE,66,3.27
DELI,SERVICE BEVERAGE,67,2.18
DELI,SERVICE BEVERAGE,68,5.45
DELI,SERVICE BEVERAGE,69,3.27
DELI,SERVICE BEVERAGE,71,3.27
DELI,SERVICE BEVERAGE,72,6.54
DELI,SERVICE BEVERAGE,73,0.99
DELI,SERVICE BEVERAGE,74,2.18
DELI,SERVICE BEVERAGE,75,4.36
DELI,SERVICE BEVERAGE,76,3.17
DELI,SERVICE BEVERAGE,77,2.18
DELI,SERVICE BEVERAGE,78,5.76
DELI,SERVICE BEVERAGE,79,3.27
DELI,SERVICE BEVERAGE,80,4.36
DELI,SERVICE BEVERAGE,81,9.81
DELI,SERVICE BEVERAGE,82,1.09
DELI,SERVICE BEVERAGE,83,1.09
DELI,SERVICE BEVERAGE,85,1.09
DELI,SERVICE BEVERAGE,86,8.72
DELI,SERVICE BEVERAGE,87,2.18
DELI,SERVICE BEVERAGE,88,1.09
DELI,SERVICE BEVERAGE,89,4.36
DELI,SERVICE BEVERAGE,90,4.36
DELI,SERVICE BEVERAGE,91,8.72
DELI,SERVICE BEVERAGE,92,4.36
DELI,SERVICE BEVERAGE,93,3.58
DELI,SERVICE BEVERAGE,94,7.63
DELI,SERVICE BEVERAGE,95,6.85
DELI,SERVICE BEVERAGE,96,3.27
DELI,SERVICE BEVERAGE,97,1.09
DELI,SERVICE BEVERAGE,98,3.27
DELI,SERVICE BEVERAGE,99,4.36
DELI,SERVICE BEVERAGE,100,2.18
DELI,SERVICE BEVERAGE,101,1.09
DELI,SERVICE BEVERAGE,102,1.09
DELI,SNACKS,1,5.47
DELI,SNACKS,3,2.24
DELI,SNACKS,4,2.49
DELI,SNACKS,5,12.05
DELI,SNACKS,6,6.97
DELI,SNACKS,7,3.98
DELI,SNACKS,8,10.46
DELI,SNACKS,10,35.97
DELI,SNACKS,11,22.05
DELI,SNACKS,12,31.55
DELI,SNACKS,13,31.67
DELI,SNACKS,14,41.99
DELI,SNACKS,15,24.53
DELI,SNACKS,16,18.07
DELI,SNACKS,17,49.82
DELI,SNACKS,18,45.47
DELI,SNACKS,19,40.15
DELI,SNACKS,20,26.61
DELI,SNACKS,21,43.26
DELI,SNACKS,22,44.93
DELI,SNACKS,23,35.61
DELI,SNACKS,24,52.26
DELI,SNACKS,25,54.91
DELI,SNACKS,26,43.9
DELI,SNACKS,27,50.82
DELI,SNACKS,28,29.06
DELI,SNACKS,29,17.55
DELI,SNACKS,30,26.94
DELI,SNACKS,31,37.65
DELI,SNACKS,32,55.43
DELI,SNACKS,33,55.02
DELI,SNACKS,34,39.54
DELI,SNACKS,35,34.24
DELI,SNACKS,36,32.63
DELI,SNACKS,37,47.53
DELI,SNACKS,38,54.99
DELI,SNACKS,39,66.09
DELI,SNACKS,40,32.62
DELI,SNACKS,41,24.84
DELI,SNACKS,42,42.19
DELI,SNACKS,43,36.91
DELI,SNACKS,44,48.41
DELI,SNACKS,45,36.41
DELI,SNACKS,46,54.2
DELI,SNACKS,47,62.78
DELI,SNACKS,48,30.01
DELI,SNACKS,49,65.65
DELI,SNACKS,50,30.88
DELI,SNACKS,51,47.11
DELI,SNACKS,52,41.35
DELI,SNACKS,53,32.48
DELI,SNACKS,54,39.76
DELI,SNACKS,55,72.57
DELI,SNACKS,56,30.0
DELI,SNACKS,57,33.68
DELI,SNACKS,58,41.99
DELI,SNACKS,59,56.13
DELI,SNACKS,60,67.31
DELI,SNACKS,61,25.63
DELI,SNACKS,62,29.0
DELI,SNACKS,63,47.81
DELI,SNACKS,64,19.73
DELI,SNACKS,65,57.25
DELI,SNACKS,66,14.86
DELI,SNACKS,67,35.45
DELI,SNACKS,68,23.04
DELI,SNACKS,69,44.38
DELI,SNACKS,70,26.92
DELI,SNACKS,71,33.12
DELI,SNACKS,72,66.43
DELI,SNACKS,73,25.96
DELI,SNACKS,74,35.97
DELI,SNACKS,75,57.17
DELI,SNACKS,76,65.99
DELI,SNACKS,77,40.77
DELI,SNACKS,78,45.87
DELI,SNACKS,79,74.25
DELI,SNACKS,80,47.68
DELI,SNACKS,81,87.01
DELI,SNACKS,82,30.39
DELI,SNACKS,83,39.69
DELI,SNACKS,84,50.24
DELI,SNACKS,85,66.2
DELI,SNACKS,86,41.46
DELI,SNACKS,87,68.48
DELI,SNACKS,88,60.91
DELI,SNACKS,89,47.38
DELI,SNACKS,90,44.37
DELI,SNACKS,91,62.33
DELI,SNACKS,92,64.6
DELI,SNACKS,93,55.37
DELI,SNACKS,94,47.24
DELI,SNACKS,95,54.8
DELI,SNACKS,96,44.64
DELI,SNACKS,97,81.31
DELI,SNACKS,98,88.49
DELI,SNACKS,99,44.46
DELI,SNACKS,100,43.67
DELI,SNACKS,101,52.23
DELI,SNACKS,102,24.42
DELI,SUSHI,4,5.25
DELI,SUSHI,5,10.0
DELI,SUSHI,6,11.1
DELI,SUSHI,7,42.2
DELI,SUSHI,8,20.0
DELI,SUSHI,9,5.25
DELI,SUSHI,10,40.45
DELI,SUSHI,11,11.7
DELI,SUSHI,12,16.25
DELI,SUSHI,13,21.9
DELI,SUSHI,14,64.6
DELI,SUSHI,15,63.88
DELI,SUSHI,16,97.65
DELI,SUSHI,17,28.3
DELI,SUSHI,18,39.75
DELI,SUSHI,19,85.9
DELI,SUSHI,20,69.0
DELI,SUSHI,21,39.59
DELI,SUSHI,22,34.05
DELI,SUSHI,23,51.95
DELI,SUSHI,24,34.85
DELI,SUSHI,25,20.95
DELI,SUSHI,26,26.1
DELI,SUSHI,27,29.25
DELI,SUSHI,28,87.5
DELI,SUSHI,29,29.25
DELI,SUSHI,30,118.3
DELI,SUSHI,31,66.6
DELI,SUSHI,32,29.9
DELI,SUSHI,33,66.05
DELI,SUSHI,34,32.9
DELI,SUSHI,35,48.75
DELI,SUSHI,36,26.6
DELI,SUSHI,37,76.1
DELI,SUSHI,38,39.2
DELI,SUSHI,39,52.35
DELI,SUSHI,40,31.15
DELI,SUSHI,41,67.55
DELI,SUSHI,42,22.0
DELI,SUSHI,43,37.8
DELI,SUSHI,44,54.7
DELI,SUSHI,45,14.95
DELI,SUSHI,46,60.1
DELI,SUSHI,47,111.15
DELI,SUSHI,48,68.8
DELI,SUSHI,49,39.05
DELI,SUSHI,50,71.65
DELI,SUSHI,51,41.5
DELI,SUSHI,52,62.14
DELI,SUSHI,53,53.65
DELI,SUSHI,54,72.0
DELI,SUSHI,55,47.2
DELI,SUSHI,56,47.9
DELI,SUSHI,57,62.8
DELI,SUSHI,58,5.95
DELI,SUSHI,59,66.2
DELI,SUSHI,60,43.55
DELI,SUSHI,61,37.6
DELI,SUSHI,62,38.15
DELI,SUSHI,63,49.7
DELI,SUSHI,64,35.5
DELI,SUSHI,65,61.9
DELI,SUSHI,66,63.4
DELI,SUSHI,67,67.55
DELI,SUSHI,68,33.45
DELI,SUSHI,69,42.2
DELI,SUSHI,70,58.05
DELI,SUSHI,71,77.95
DELI,SUSHI,72,37.8
DELI,SUSHI,73,87.85
DELI,SUSHI,74,68.0
DELI,SUSHI,75,65.15
DELI,SUSHI,76,48.4
DELI,SUSHI,77,61.5
DELI,SUSHI,78,32.1
DELI,SUSHI,79,63.95
DELI,SUSHI,80,60.9
DELI,SUSHI,81,84.5
DELI,SUSHI,82,75.05
DELI,SUSHI,83,39.7
DELI,SUSHI,84,40.05
DELI,SUSHI,85,39.4
DELI,SUSHI,86,30.45
DELI,SUSHI,87,60.95
DELI,SUSHI,88,58.35
DELI,SUSHI,89,59.1
DELI,SUSHI,90,58.95
DELI,SUSHI,91,137.95
DELI,SUSHI,92,43.3
DELI,SUSHI,93,51.7
DELI,SUSHI,94,63.15
DELI,SUSHI,95,67.85
DELI,SUSHI,96,58.5
DELI,SUSHI,97,89.75
DELI,SUSHI,98,64.2
DELI,SUSHI,99,82.14
DELI,SUSHI,100,92.8
DELI,SUSHI,101,103.95
DELI,SUSHI,102,44.75
DELI/SNACK BAR,DELI SUPPLIES,56,3.31
DELI/SNACK BAR,DELI SUPPLIES,67,1.12
DELI/SNACK BAR,DELI SUPPLIES,70,0.84
DELI/SNACK BAR,DELI SUPPLIES,74,8.02
DELI/SNACK BAR,DELI SUPPLIES,75,4.67
DELI/SNACK BAR,DELI SUPPLIES,78,1.56
DELI/SNACK BAR,DELI SUPPLIES,79,3.95
DELI/SNACK BAR,DELI SUPPLIES,80,3.99
DELI/SNACK BAR,DELI SUPPLIES,86,1.64
DELI/SNACK BAR,DELI SUPPLIES,96,2.99
DELI/SNACK BAR,DELI SUPPLIES,99,3.99
FLORAL,BOUQUET (NON ROSE),82,17.98
FLORAL,BOUQUET (NON ROSE),83,35.95
FLORAL,BOUQUET (NON ROSE),101,26.97
FLORAL,EASTER LILY,56,31.98
FLORAL,FLORAL BALLOONS,3,11.96
FLORAL,FLORAL BALLOONS,5,2.99
FLORAL,FLORAL BALLOONS,6,44.89
FLORAL,FLORAL BALLOONS,8,32.64
FLORAL,FLORAL BALLOONS,9,25.98
FLORAL,FLORAL BALLOONS,10,13.94
FLORAL,FLORAL BALLOONS,11,11.96
FLORAL,FLORAL BALLOONS,12,25.44
FLORAL,FLORAL BALLOONS,13,20.91
FLORAL,FLORAL BALLOONS,15,19.44
FLORAL,FLORAL BALLOONS,16,24.98
FLORAL,FLORAL BALLOONS,17,16.26
FLORAL,FLORAL BALLOONS,18,14.91
FLORAL,FLORAL BALLOONS,19,12.99
FLORAL,FLORAL BALLOONS,20,6.97
FLORAL,FLORAL BALLOONS,21,2.99
FLORAL,FLORAL BALLOONS,22,17.73
FLORAL,FLORAL BALLOONS,23,4.28
FLORAL,FLORAL BALLOONS,24,7.47
FLORAL,FLORAL BALLOONS,25,25.55
FLORAL,FLORAL BALLOONS,26,38.59
FLORAL,FLORAL BALLOONS,27,19.88
FLORAL,FLORAL BALLOONS,28,8.88
FLORAL,FLORAL BALLOONS,29,9.96
FLORAL,FLORAL BALLOONS,30,80.12
FLORAL,FLORAL BALLOONS,31,41.89
FLORAL,FLORAL BALLOONS,32,14.97
FLORAL,FLORAL BALLOONS,33,13.46
FLORAL,FLORAL BALLOONS,34,8.96
FLORAL,FLORAL BALLOONS,35,17.93
FLORAL,FLORAL BALLOONS,36,2.99
FLORAL,FLORAL BALLOONS,37,9.98
FLORAL,FLORAL BALLOONS,38,3.99
FLORAL,FLORAL BALLOONS,39,15.97
FLORAL,FLORAL BALLOONS,40,5.98
FLORAL,FLORAL BALLOONS,41,1.49
FLORAL,FLORAL BALLOONS,42,8.97
FLORAL,FLORAL BALLOONS,43,22.91
FLORAL,FLORAL BALLOONS,44,31.41
FLORAL,FLORAL BALLOONS,45,29.35
FLORAL,FLORAL BALLOONS,46,40.91
FLORAL,FLORAL BALLOONS,47,96.15
FLORAL,FLORAL BALLOONS,48,44.13
FLORAL,FLORAL BALLOONS,49,13.9
FLORAL,FLORAL BALLOONS,50,46.86
FLORAL,FLORAL BALLOONS,51,24.94
FLORAL,FLORAL BALLOONS,52,11.98
FLORAL,FLORAL BALLOONS,53,20.92
FLORAL,FLORAL BALLOONS,54,74.9
FLORAL,FLORAL BALLOONS,55,10.46
FLORAL,FLORAL BALLOONS,56,21.92
FLORAL,FLORAL BALLOONS,57,27.96
FLORAL,FLORAL BALLOONS,58,21.35
FLORAL,FLORAL BALLOONS,59,32.87
FLORAL,FLORAL BALLOONS,60,57.29
FLORAL,FLORAL BALLOONS,61,17.22
FLORAL,FLORAL BALLOONS,62,35.17
FLORAL,FLORAL BALLOONS,63,23.93
FLORAL,FLORAL BALLOONS,64,28.91
FLORAL,FLORAL BALLOONS,65,33.9
FLORAL,FLORAL BALLOONS,66,8.97
FLORAL,FLORAL BALLOONS,67,28.11
FLORAL,FLORAL BALLOONS,69,9.99
FLORAL,FLORAL BALLOONS,70,18.97
FLORAL,FLORAL BALLOONS,71,11.99
FLORAL,FLORAL BALLOONS,72,82.82
FLORAL,FLORAL BALLOONS,73,5.48
FLORAL,FLORAL BALLOONS,74,5.98
FLORAL,FLORAL BALLOONS,75,4.47
FLORAL,FLORAL BALLOONS,76,37.91
FLORAL,FLORAL BALLOONS,78,17.94
FLORAL,FLORAL BALLOONS,79,47.42
FLORAL,FLORAL BALLOONS,80,5.98
FLORAL,FLORAL BALLOONS,81,20.93
FLORAL,FLORAL BALLOONS,82,14.43
FLORAL,FLORAL BALLOONS,83,37.73
FLORAL,FLORAL BALLOONS,84,9.97
FLORAL,FLORAL BALLOONS,85,1.0
FLORAL,FLORAL BALLOONS,86,8.99
FLORAL,FLORAL BALLOONS,87,18.48
FLORAL,FLORAL BALLOONS,88,2.99
FLORAL,FLORAL BALLOONS,89,2.99
FLORAL,FLORAL BALLOONS,90,10.46
FLORAL,FLORAL BALLOONS,91,5.58
FLORAL,FLORAL BALLOONS,92,17.94
FLORAL,FLORAL BALLOONS,93,3.48
FLORAL,FLORAL BALLOONS,94,23.95
FLORAL,FLORAL BALLOONS,95,23.49
FLORAL,FLORAL BALLOONS,96,11.47
FLORAL,FLORAL BALLOONS,97,22.08
FLORAL,FLORAL BALLOONS,98,21.92
FLORAL,FLORAL BALLOONS,99,44.86
FLORAL,FLORAL BALLOONS,100,54.84
FLORAL,FLORAL BALLOONS,101,28.92
FLORAL,FLORAL- HARD GOODS,1,13.98
FLORAL,FLORAL- HARD GOODS,4,6.0
FLORAL,FLORAL- HARD GOODS,7,16.97
FLORAL,FLORAL- HARD GOODS,8,12.99
FLORAL,FLORAL- HARD GOODS,10,9.99
FLORAL,FLORAL- HARD GOODS,12,6.0
FLORAL,FLORAL- HARD GOODS,13,3.0
FLORAL,FLORAL- HARD GOODS,14,3.0
FLORAL,FLORAL- HARD GOODS,15,3.93
FLORAL,FLORAL- HARD GOODS,16,1.99
FLORAL,FLORAL- HARD GOODS,17,0.0
FLORAL,FLORAL- HARD GOODS,20,9.0
FLORAL,FLORAL- HARD GOODS,22,4.68
FLORAL,FLORAL- HARD GOODS,23,9.18
FLORAL,FLORAL- HARD GOODS,24,14.98
FLORAL,FLORAL- HARD GOODS,25,1.99
FLORAL,FLORAL- HARD GOODS,26,4.78
FLORAL,FLORAL- HARD GOODS,27,8.98
FLORAL,FLORAL- HARD GOODS,29,17.98
FLORAL,FLORAL- HARD GOODS,30,30.96
FLORAL,FLORAL- HARD GOODS,31,16.96
FLORAL,FLORAL- HARD GOODS,33,10.98
FLORAL,FLORAL- HARD GOODS,35,10.49
FLORAL,FLORAL- HARD GOODS,36,5.37
FLORAL,FLORAL- HARD GOODS,37,6.98
FLORAL,FLORAL- HARD GOODS,38,4.27
FLORAL,FLORAL- HARD GOODS,39,50.45
FLORAL,FLORAL- HARD GOODS,40,58.65
FLORAL,FLORAL- HARD GOODS,41,38.97
FLORAL,FLORAL- HARD GOODS,42,19.98
FLORAL,FLORAL- HARD GOODS,43,20.96
FLORAL,FLORAL- HARD GOODS,44,1.79
FLORAL,FLORAL- HARD GOODS,45,1.79
FLORAL,FLORAL- HARD GOODS,47,47.94
FLORAL,FLORAL- HARD GOODS,48,7.48
FLORAL,FLORAL- HARD GOODS,49,11.57
FLORAL,FLORAL- HARD GOODS,50,6.99
FLORAL,FLORAL- HARD GOODS,51,21.97
FLORAL,FLORAL- HARD GOODS,52,2.49
FLORAL,FLORAL- HARD GOODS,53,14.98
FLORAL,FLORAL- HARD GOODS,54,35.98
FLORAL,FLORAL- HARD GOODS,55,12.47
FLORAL,FLORAL- HARD GOODS,56,67.73
